source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dummy_volume,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,pace_ratio,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,v,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkdict,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,d,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dcoef,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Node,s.outlinks,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_choice_principle,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.W.route_choice_principle,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,bbox,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,west,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,orig,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_nearest_node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,volume_handles,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,bbox,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,south,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_ratio,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,d,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,l.length,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_choice_principle,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,route_choice_principle,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,bbox,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,east,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dummy_speed.get_label,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_min,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.mode,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,mode,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dy,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.rng.random,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,bbox,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,north,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/utils.py,uxsim.utils,speed_labels,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pace_max,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.W.get_link,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Node,s.generation_queue,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,deque,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dest,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_nearest_node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dcoef,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,simplified_links,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,_obtain_simplify_osm_by_osmnx_neatnet,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dummy_volume.get_label,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_min,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.node_event,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dict,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,G,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,nx.DiGraph,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/utils.py,uxsim.utils,volume_labels,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,plt.colormaps.plt.colormaps,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,nodes,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,_extract_network_from_geodataframe,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.route_pref_for_vehs,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.LINKS,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,links,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,_extract_network_from_geodataframe,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_pref,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,copy.copy,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler.TripRequest,s.H,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,H,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dist,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node.x,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.get_nodes_in_area,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dist,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,k_shortest_paths,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,list.list,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler.TripRequest,s.orig,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.get_node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,link,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,veh.log_link.veh.log_link,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,selected,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tournament_selection,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dist,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,node.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lane_shift,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.ls.l.ls,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_pref,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,route_pref.keys,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x0,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.x,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dist,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lane_shift,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.number_of_lanes,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.get_nodes_in_area,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,stats_count,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,defaultdict,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x0,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lane_shift,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAT,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler.TripRequest,s.dest,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.get_node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,min_dist,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dist,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.links_prefer,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links_prefer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y0,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.y,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,nearest_node,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,node,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,stats_length,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,defaultdict,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y0,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,dy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,maxwidth,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.number_of_lanes,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.x,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.links_avoid,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links_avoid,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minwidth,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minwidth,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,ts,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,veh.traveled_route,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,signal_log,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lange,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,length,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links.at.links.at,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,plt.colormaps.plt.colormaps,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,dy,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,highway_type,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,str.replace,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.trip_abort,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,trip_abort,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.link_to_pandas,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,alpha,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh.log_x.veh.log_x,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,origs_new,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,travel_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts.ts,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,G,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ox.graph.graph_from_bbox,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,alpha,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.length,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,travel_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts.ts,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,q,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.q_mat.l.q_mat,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests_new,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,parent1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,random.choice,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,route_actual,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,r,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,stats_count.stats_count,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,coef,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.TMAX,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,tmax,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,G,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ox.graph.graph_from_bbox,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,cost_actual,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,travel_time,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,v,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.v_mat.l.v_mat,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.rng.random,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,stats_length.stats_length,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,length,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,parent2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,random.choice,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.rng.random,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,stats_length.stats_length,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,coef,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.rng.random,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,veh.color,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nd,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,G.nodes.G.nodes,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,child1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,crossover,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkname,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,veh.log_link.veh.log_link.name,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,q,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,volume_max,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,np.max,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,node_dict,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,n,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,child2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,crossover,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.capacity,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,veh_dest_name,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,veh.dest.name,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,node_dict,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nd.nd,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,maxwidth,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_vehicles,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,node_dict,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nd.nd,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.number_of_lanes,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.log_t_link,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flow,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flow,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minwidth,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,child1,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,mutate,WRITE
